Time_Index,natural_gas,nuclear,solar_pv,distributed_solar,onshore_wind,offshore_wind,battery,clean_firm,coal,hydro
6944,1,1,0.2163,0.1545,0.2301,0.0129,1,1,1,0.6979
6945,1,1,0.5151,0.3679,0.1945,0.0105,1,1,1,0.6315
6946,1,1,0.7134,0.5096,0.1189,0.0492,1,1,1,0.4778
6947,1,1,0.7972,0.5694,0.0771,0.0237,1,1,1,0.3716
6948,1,1,0.7552,0.5394,0.081,0.0089,1,1,1,0.3232
6949,1,1,0.7018,0.5013,0.0539,0.002,1,1,1,0.3232
6950,1,1,0.6863,0.4902,0.0708,0.0028,1,1,1,0.2845
6951,1,1,0.6271,0.4479,0.0864,0.0399,1,1,1,0.3270
6952,1,1,0.4707,0.3362,0.1745,0.0086,1,1,1,0.4824
6953,1,1,0.2682,0.1916,0.2388,0.0129,1,1,1,0.5641
6954,1,1,0.0035,0.0025,0.3764,0.0009,1,1,1,0.6437
6955,1,1,0,0,0.5017,0.0014,1,1,1,0.6763
6956,1,1,0,0,0.6048,0.0267,1,1,1,0.5971
6957,1,1,0,0,0.6294,0.0021,1,1,1,0.5572
6958,1,1,0,0,0.6584,0.012,1,1,1,0.5229
6959,1,1,0,0,0.7561,0.0611,1,1,1,0.4918
6960,1,1,0,0,0.7191,0.0501,1,1,1,0.5559
6961,1,1,0,0,0.6872,0.0409,1,1,1,0.5112
6962,1,1,0,0,0.6759,0.0394,1,1,1,0.4773
6963,1,1,0,0,0.6272,0.0275,1,1,1,0.4750
6964,1,1,0,0,0.631,0.0115,1,1,1,0.4750
6965,1,1,0,0,0.5996,0.0449,1,1,1,0.5014
6966,1,1,0,0,0.6977,0.0543,1,1,1,0.5664
6967,1,1,0,0,0.7772,0.0377,1,1,1,0.7102
6968,1,1,0.2052,0.1466,0.8438,0.0646,1,1,1,0.4789
6969,1,1,0.531,0.3793,0.7673,0.0971,1,1,1,0.2066
6970,1,1,0.7587,0.5419,0.7094,0.1777,1,1,1,0.1964
6971,1,1,0.9209,0.6578,0.6297,0.2373,1,1,1,0.1964
6972,1,1,0.8918,0.637,0.6603,0.3097,1,1,1,0.1964
6973,1,1,0.8949,0.6392,0.7194,0.2893,1,1,1,0.1964
6974,1,1,0.923,0.6593,0.7807,0.1783,1,1,1,0.1964
6975,1,1,0.8152,0.5823,0.8719,0.1735,1,1,1,0.1964
6976,1,1,0.5816,0.4154,0.8905,0.1429,1,1,1,0.3761
6977,1,1,0.2338,0.167,0.8754,0.2113,1,1,1,0.5239
6978,1,1,0,0,0.8693,0.2595,1,1,1,0.6617
6979,1,1,0,0,0.8559,0.5001,1,1,1,0.6986
6980,1,1,0,0,0.8779,0.4863,1,1,1,0.6275
6981,1,1,0,0,0.8512,0.5931,1,1,1,0.5401
6982,1,1,0,0,0.8489,0.8998,1,1,1,0.4860
6983,1,1,0,0,0.8241,1,1,1,1,0.4421
6984,1,1,0,0,0.784,1,1,1,1,0.5203
6985,1,1,0,0,0.7442,1,1,1,1,0.5112
6986,1,1,0,0,0.7513,1,1,1,1,0.4773
6987,1,1,0,0,0.6793,1,1,1,1,0.4750
6988,1,1,0,0,0.6843,1,1,1,1,0.4750
6989,1,1,0,0,0.4248,1,1,1,1,0.5014
6990,1,1,0,0,0.3904,1,1,1,1,0.5664
6991,1,1,0,0,0.3759,1,1,1,1,0.7102
6992,1,1,0,0,0.4744,1,1,1,1,0.4789
6993,1,1,0.0549,0.0392,0.639,1,1,1,1,0.2066
6994,1,1,0.1382,0.0987,0.5569,1,1,1,1,0.1964
6995,1,1,0.2313,0.1652,0.5105,1,1,1,1,0.1964
6996,1,1,0.3833,0.2738,0.5076,1,1,1,1,0.1964
6997,1,1,0.4752,0.3394,0.386,1,1,1,1,0.1964
6998,1,1,0.5233,0.3738,0.4001,1,1,1,1,0.1964
6999,1,1,0.4995,0.3568,0.4887,1,1,1,1,0.1964
7000,1,1,0.4386,0.3133,0.5735,1,1,1,1,0.3761
7001,1,1,0.1985,0.1418,0.4686,1,1,1,1,0.5239
7002,1,1,0,0,0.4686,1,1,1,1,0.6617
7003,1,1,0,0,0.4381,1,1,1,1,0.6986
7004,1,1,0,0,0.6536,1,1,1,1,0.6275
7005,1,1,0,0,0.5841,1,1,1,1,0.5401
7006,1,1,0,0,0.5008,1,1,1,1,0.4860
7007,1,1,0,0,0.5486,1,1,1,1,0.4421
7008,1,1,0,0,0.6848,0.9852,1,1,1,0.5203
7009,1,1,0,0,0.6846,0.8528,1,1,1,0.4927
7010,1,1,0,0,0.6382,0.601,1,1,1,0.4301
7011,1,1,0,0,0.5561,0.7657,1,1,1,0.4337
7012,1,1,0,0,0.5161,0.6362,1,1,1,0.4409
7013,1,1,0,0,0.4937,0.2961,1,1,1,0.4576
7014,1,1,0,0,0.4811,0.2478,1,1,1,0.5064
7015,1,1,0,0,0.3494,0.27,1,1,1,0.4637
7016,1,1,0.1882,0.1344,0.3535,0.2617,1,1,1,0.2014
7017,1,1,0.5372,0.3837,0.4006,0.2846,1,1,1,0.1964
7018,1,1,0.7721,0.5515,0.2511,0.1716,1,1,1,0.1964
7019,1,1,0.9286,0.6633,0.2097,0.1218,1,1,1,0.1964
7020,1,1,0.9342,0.6673,0.1959,0.131,1,1,1,0.1770
7021,1,1,0.9362,0.6687,0.3484,0.0434,1,1,1,0.1964
7022,1,1,0.9251,0.6608,0.517,0.0361,1,1,1,0.1964
7023,1,1,0.8229,0.5878,0.6487,0.1071,1,1,1,0.1964
7024,1,1,0.5762,0.4116,0.7243,0.3634,1,1,1,0.3593
7025,1,1,0.3234,0.231,0.7405,0.5182,1,1,1,0.4641
7026,1,1,0,0,0.6968,0.7661,1,1,1,0.5486
7027,1,1,0,0,0.668,0.8437,1,1,1,0.5654
7028,1,1,0,0,0.6542,0.6537,1,1,1,0.5116
7029,1,1,0,0,0.8405,0.8488,1,1,1,0.4994
7030,1,1,0,0,0.8749,0.6773,1,1,1,0.5010
7031,1,1,0,0,0.895,0.6431,1,1,1,0.5139
7032,1,1,0,0,0.8773,0.4533,1,1,1,0.4553
7033,1,1,0,0,0.8518,0.2251,1,1,1,0.4927
7034,1,1,0,0,0.7985,0.3166,1,1,1,0.4301
7035,1,1,0,0,0.8704,0.6261,1,1,1,0.4337
7036,1,1,0,0,0.8383,0.4221,1,1,1,0.4409
7037,1,1,0,0,0.8682,0.7369,1,1,1,0.4576
7038,1,1,0,0,0.8425,0.7878,1,1,1,0.5064
7039,1,1,0,0,0.7467,0.6044,1,1,1,0.4637
7040,1,1,0.2159,0.1542,0.76,0.6065,1,1,1,0.2014
7041,1,1,0.5517,0.3941,0.7471,0.6082,1,1,1,0.1964
7042,1,1,0.7987,0.5705,0.775,0.8011,1,1,1,0.1964
7043,1,1,0.9736,0.6954,0.8676,0.5276,1,1,1,0.1964
7044,1,1,0.9948,0.7106,0.8264,0.514,1,1,1,0.1770
7045,1,1,0.9932,0.7094,0.8648,0.4514,1,1,1,0.1964
7046,1,1,0.9667,0.6905,0.8178,0.3273,1,1,1,0.1964
7047,1,1,0.852,0.6086,0.8245,0.3882,1,1,1,0.1964
7048,1,1,0.6269,0.4478,0.9027,0.3887,1,1,1,0.3593
7049,1,1,0.3494,0.2496,0.9628,0.5668,1,1,1,0.4641
7050,1,1,0,0,0.805,0.4926,1,1,1,0.5486
7051,1,1,0,0,0.7929,0.3888,1,1,1,0.5654
7052,1,1,0,0,0.7769,0.4662,1,1,1,0.5116
7053,1,1,0,0,0.8575,0.4994,1,1,1,0.4994
7054,1,1,0,0,0.9073,0.6672,1,1,1,0.5010
7055,1,1,0,0,0.9373,1,1,1,1,0.5139
7056,1,1,0,0,0.9532,1,1,1,1,0.4553
7057,1,1,0,0,0.9671,1,1,1,1,0.5432
7058,1,1,0,0,0.9301,1,1,1,1,0.5427
7059,1,1,0,0,0.9185,1,1,1,1,0.5527
7060,1,1,0,0,0.9504,1,1,1,1,0.5503
7061,1,1,0,0,0.9532,1,1,1,1,0.5726
7062,1,1,0,0,0.8809,1,1,1,1,0.6002
7063,1,1,0,0,0.8764,0.5994,1,1,1,0.6285
7064,1,1,0.2149,0.1535,0.915,0.5085,1,1,1,0.4388
7065,1,1,0.5484,0.3917,0.8297,0.4617,1,1,1,0.2049
7066,1,1,0.7885,0.5632,0.7452,0.9393,1,1,1,0.1964
7067,1,1,0.96,0.6857,0.7644,1,1,1,1,0.1964
7068,1,1,0.9835,0.7025,0.7099,0.7146,1,1,1,0.1964
7069,1,1,0.9913,0.7081,0.7712,0.6077,1,1,1,0.1964
7070,1,1,0.9692,0.6923,0.7915,0.4748,1,1,1,0.1964
7071,1,1,0.8532,0.6094,0.8349,0.6185,1,1,1,0.1964
7072,1,1,0.6234,0.4453,0.7958,0.5111,1,1,1,0.4980
7073,1,1,0.3251,0.2322,0.7032,0.4326,1,1,1,0.5284
7074,1,1,0,0,0.5929,0.3281,1,1,1,0.6616
7075,1,1,0,0,0.7288,0.1906,1,1,1,0.6942
7076,1,1,0,0,0.6303,0.6368,1,1,1,0.7821
7077,1,1,0,0,0.6249,0.5172,1,1,1,0.7007
7078,1,1,0,0,0.6229,0.6576,1,1,1,0.6610
7079,1,1,0,0,0.537,0.5867,1,1,1,0.6440
7080,1,1,0,0,0.5166,0.3941,1,1,1,0.5975
7081,1,1,0,0,0.4868,0.2495,1,1,1,0.5432
7082,1,1,0,0,0.4324,0.1691,1,1,1,0.5427
7083,1,1,0,0,0.4329,0.0489,1,1,1,0.5527
7084,1,1,0,0,0.3458,0.0291,1,1,1,0.5503
7085,1,1,0,0,0.2984,0.0585,1,1,1,0.5726
7086,1,1,0,0,0.3082,0.0734,1,1,1,0.6002
7087,1,1,0,0,0.2113,0.02,1,1,1,0.6285
7088,1,1,0.1296,0.0926,0.1801,0.0081,1,1,1,0.4388
7089,1,1,0.4319,0.3085,0.1963,0.0398,1,1,1,0.2049
7090,1,1,0.5153,0.3681,0.1145,0.0282,1,1,1,0.1964
7091,1,1,0.4679,0.3342,0.0856,0.0537,1,1,1,0.1964
7092,1,1,0.4624,0.3303,0.0933,0.1449,1,1,1,0.1964
7093,1,1,0.4878,0.3484,0.0793,0.1917,1,1,1,0.1964
7094,1,1,0.6168,0.4406,0.1171,0.122,1,1,1,0.1964
7095,1,1,0.4586,0.3276,0.0528,0.0879,1,1,1,0.1964
7096,1,1,0.4045,0.2889,0.0539,0.0789,1,1,1,0.4980
7097,1,1,0.162,0.1157,0.0766,0.0227,1,1,1,0.5284
7098,1,1,0,0,0.0902,0.02,1,1,1,0.6616
7099,1,1,0,0,0.1213,0.018,1,1,1,0.6942
7100,1,1,0,0,0.2222,0.0681,1,1,1,0.7821
7101,1,1,0,0,0.1342,0.21,1,1,1,0.7007
7102,1,1,0,0,0.1361,0.1746,1,1,1,0.6610
7103,1,1,0,0,0.1391,0.1573,1,1,1,0.6440
7104,1,1,0,0,0.1065,0.1574,1,1,1,0.5975
7105,1,1,0,0,0.1303,0.2054,1,1,1,0.3497
7106,1,1,0,0,0.154,0.2198,1,1,1,0.3507
7107,1,1,0,0,0.2085,0.2554,1,1,1,0.3498
7108,1,1,0,0,0.2517,0.2807,1,1,1,0.3522
7109,1,1,0,0,0.2795,0.2397,1,1,1,0.3533
7110,1,1,0,0,0.2105,0.2125,1,1,1,0.3573
7111,1,1,0,0,0.1702,0.1043,1,1,1,0.3522
7112,1,1,0.0405,0.0289,0.2283,0.0335,1,1,1,0.3699
7113,1,1,0.296,0.2114,0.2675,0.0173,1,1,1,0.3119
7114,1,1,0.4715,0.3368,0.1971,0.0313,1,1,1,0.2884
7115,1,1,0.6353,0.4538,0.1218,0.0348,1,1,1,0.2735
7116,1,1,0.7591,0.5422,0.071,0.4683,1,1,1,0.2632
7117,1,1,0.818,0.5843,0.1013,0.4066,1,1,1,0.2663
7118,1,1,0.7582,0.5416,0.1134,0.0127,1,1,1,0.2674
7119,1,1,0.7046,0.5033,0.098,0.0338,1,1,1,0.4102
7120,1,1,0.5666,0.4047,0.0533,0.4388,1,1,1,0.5535
7121,1,1,0.2514,0.1796,0.058,0.0805,1,1,1,0.6427
7122,1,1,0,0,0.0747,0.0727,1,1,1,0.7240
7123,1,1,0,0,0.062,0.0594,1,1,1,0.7364
7124,1,1,0,0,0.084,0.0743,1,1,1,0.6917
7125,1,1,0,0,0.0499,0.1062,1,1,1,0.6427
7126,1,1,0,0,0.0723,0.07,1,1,1,0.6204
7127,1,1,0,0,0.1147,0.0452,1,1,1,0.5559
7128,1,1,0,0,0.1667,0.0262,1,1,1,0.4819
7129,1,1,0,0,0.2213,0.0146,1,1,1,0.3497
7130,1,1,0,0,0.237,0.0068,1,1,1,0.3507
7131,1,1,0,0,0.2568,0.0044,1,1,1,0.3498
7132,1,1,0,0,0.2286,0.0029,1,1,1,0.3522
7133,1,1,0,0,0.2345,0.0026,1,1,1,0.3533
7134,1,1,0,0,0.2703,0.0195,1,1,1,0.3573
7135,1,1,0,0,0.2585,0.0171,1,1,1,0.3522
7136,1,1,0.0479,0.0342,0.2556,0.0143,1,1,1,0.3699
7137,1,1,0.3556,0.254,0.2775,0.0287,1,1,1,0.3119
7138,1,1,0.5788,0.4134,0.152,0.0293,1,1,1,0.2884
7139,1,1,0.6824,0.4874,0.1219,0.0458,1,1,1,0.2735
7140,1,1,0.6695,0.4782,0.1039,0.0206,1,1,1,0.2632
7141,1,1,0.6672,0.4766,0.1455,0.0198,1,1,1,0.2663
7142,1,1,0.6269,0.4478,0.1909,0.0035,1,1,1,0.2674
7143,1,1,0.5789,0.4135,0.2113,0.054,1,1,1,0.4102
7144,1,1,0.436,0.3114,0.222,0.0943,1,1,1,0.5535
7145,1,1,0.1688,0.1206,0.3935,0.1437,1,1,1,0.6427
7146,1,1,0,0,0.5672,0.145,1,1,1,0.7240
7147,1,1,0,0,0.5619,0.0658,1,1,1,0.7364
7148,1,1,0,0,0.6356,0.0725,1,1,1,0.6917
7149,1,1,0,0,0.654,0.0822,1,1,1,0.6427
7150,1,1,0,0,0.649,0.0478,1,1,1,0.6204
7151,1,1,0,0,0.5868,0.081,1,1,1,0.5559
7152,1,1,0,0,0.5625,0.1543,1,1,1,0.4819
7153,1,1,0,0,0.4952,0.0784,1,1,1,0.4724
7154,1,1,0,0,0.3986,0.0619,1,1,1,0.5264
7155,1,1,0,0,0.4035,0.0935,1,1,1,0.5229
7156,1,1,0,0,0.3805,0.1144,1,1,1,0.5434
7157,1,1,0,0,0.3198,0.0348,1,1,1,0.5208
7158,1,1,0,0,0.4225,0.0294,1,1,1,0.6310
7159,1,1,0,0,0.4217,0.0402,1,1,1,0.7473
7160,1,1,0.0774,0.0553,0.4574,0.1065,1,1,1,0.6489
7161,1,1,0.3734,0.2667,0.4005,0.0706,1,1,1,0.4329
7162,1,1,0.5705,0.4075,0.2962,0.0737,1,1,1,0.2785
7163,1,1,0.6699,0.4785,0.2033,0.0995,1,1,1,0.2358
7164,1,1,0.6604,0.4717,0.1444,0.0788,1,1,1,0.2487
7165,1,1,0.6882,0.4916,0.14,0.0433,1,1,1,0.2512
7166,1,1,0.6576,0.4697,0.0574,0.0355,1,1,1,0.2386
7167,1,1,0.5887,0.4205,0.0566,0.0493,1,1,1,0.2543
7168,1,1,0.441,0.315,0.0536,0.055,1,1,1,0.4878
7169,1,1,0.1904,0.136,0.0791,0.1243,1,1,1,0.6663
7170,1,1,0,0,0.109,0.1147,1,1,1,0.7670
7171,1,1,0,0,0.1853,0.101,1,1,1,0.7760
7172,1,1,0,0,0.2318,0.0913,1,1,1,0.7200
7173,1,1,0,0,0.2818,0.1217,1,1,1,0.6735
7174,1,1,0,0,0.1909,0.0885,1,1,1,0.6312
7175,1,1,0,0,0.0122,0.0448,1,1,1,0.5941
7176,1,1,0,0,0.1432,0.109,1,1,1,0.5156
7177,1,1,0,0,0.1922,0.1442,1,1,1,0.4724
7178,1,1,0,0,0.1715,0.1685,1,1,1,0.5264
7179,1,1,0,0,0.1802,0.1918,1,1,1,0.5229
7180,1,1,0,0,0.1046,0.2171,1,1,1,0.5434
7181,1,1,0,0,0.0548,0.2134,1,1,1,0.5208
7182,1,1,0,0,0.0485,0.2908,1,1,1,0.6310
7183,1,1,0,0,0.05,0.3314,1,1,1,0.7473
7184,1,1,0.0109,0.0078,0.044,0.288,1,1,1,0.6489
7185,1,1,0.258,0.1843,0.0809,0.3812,1,1,1,0.4329
7186,1,1,0.4578,0.327,0.0774,0.3641,1,1,1,0.2785
7187,1,1,0.5032,0.3594,0.0416,0.3986,1,1,1,0.2358
7188,1,1,0.512,0.3657,0.0424,0.4165,1,1,1,0.2487
7189,1,1,0.4445,0.3175,0.0397,0.4049,1,1,1,0.2512
7190,1,1,0.484,0.3457,0.0817,0.5358,1,1,1,0.2386
7191,1,1,0.4679,0.3342,0.0843,0.5907,1,1,1,0.2543
7192,1,1,0.2783,0.1988,0.0964,0.7759,1,1,1,0.4878
7193,1,1,0.0441,0.0315,0.0741,0.7076,1,1,1,0.6663
7194,1,1,0,0,0.1307,0.7765,1,1,1,0.7670
7195,1,1,0,0,0.2145,0.7211,1,1,1,0.7760
7196,1,1,0,0,0.2472,0.8381,1,1,1,0.7200
7197,1,1,0,0,0.2771,0.9186,1,1,1,0.6735
7198,1,1,0,0,0.3243,1,1,1,1,0.6312
7199,1,1,0,0,0.4145,1,1,1,1,0.5941
7200,1,1,0,0,0.5046,1,1,1,1,0.5156
7201,1,1,0,0,0.5326,1,1,1,1,0.5868
7202,1,1,0,0,0.6331,1,1,1,1,0.5710
7203,1,1,0,0,0.5757,1,1,1,1,0.5547
7204,1,1,0,0,0.6085,1,1,1,1,0.6536
7205,1,1,0,0,0.5879,1,1,1,1,0.6084
7206,1,1,0,0,0.571,1,1,1,1,0.6147
7207,1,1,0,0,0.4961,1,1,1,1,0.6219
7208,1,1,0,0,0.5558,1,1,1,1,0.6089
7209,1,1,0.1261,0.0901,0.6098,1,1,1,1,0.6012
7210,1,1,0.3279,0.2342,0.6331,1,1,1,1,0.5174
7211,1,1,0.3675,0.2625,0.631,1,1,1,1,0.4511
7212,1,1,0.4019,0.2871,0.6658,1,1,1,1,0.4256
7213,1,1,0.392,0.28,0.7027,1,1,1,1,0.4106
7214,1,1,0.3336,0.2383,0.784,1,1,1,1,0.4327
7215,1,1,0.2498,0.1784,0.7616,1,1,1,1,0.4997
7216,1,1,0.0745,0.0532,0.7146,1,1,1,1,0.5934
7217,1,1,0.0001,0.0001,0.7396,1,1,1,1,0.6725
7218,1,1,0,0,0.7621,1,1,1,1,0.7506
7219,1,1,0,0,0.7548,1,1,1,1,0.6978
7220,1,1,0,0,0.6961,1,1,1,1,0.6685
7221,1,1,0,0,0.7954,0.986,1,1,1,0.6631
7222,1,1,0,0,0.7831,1,1,1,1,0.6643
7223,1,1,0,0,0.8306,1,1,1,1,0.6253
7224,1,1,0,0,0.9113,1,1,1,1,0.6319
7225,1,1,0,0,0.9333,0.9895,1,1,1,0.5868
7226,1,1,0,0,0.9223,1,1,1,1,0.5710
7227,1,1,0,0,0.9449,0.8948,1,1,1,0.5547
7228,1,1,0,0,0.9472,0.8844,1,1,1,0.6536
7229,1,1,0,0,0.9652,0.8285,1,1,1,0.6084
7230,1,1,0,0,0.9296,0.5065,1,1,1,0.6147
7231,1,1,0,0,0.9563,0.5536,1,1,1,0.6219
7232,1,1,0,0,0.9813,0.792,1,1,1,0.6089
7233,1,1,0.0004,0.0003,0.9891,0.585,1,1,1,0.6012
7234,1,1,0.0039,0.0028,0.9722,0.5523,1,1,1,0.5174
7235,1,1,0.0132,0.0094,0.9626,0.547,1,1,1,0.4511
7236,1,1,0.0244,0.0174,0.8448,0.047,1,1,1,0.4256
7237,1,1,0.0561,0.0401,0.875,0.0045,1,1,1,0.4106
7238,1,1,0.0207,0.0148,0.875,0.033,1,1,1,0.4327
7239,1,1,0.0004,0.0003,0.875,0.0456,1,1,1,0.4997
7240,1,1,0,0,0.875,0.0643,1,1,1,0.5934
7241,1,1,0,0,0.8588,0.1287,1,1,1,0.6725
7242,1,1,0,0,0.8528,0.3095,1,1,1,0.7506
7243,1,1,0,0,0.7574,0.7723,1,1,1,0.6978
7244,1,1,0,0,0.8504,0.7433,1,1,1,0.6685
7245,1,1,0,0,0.875,0.2843,1,1,1,0.6631
7246,1,1,0,0,0.9135,0.9188,1,1,1,0.6643
7247,1,1,0,0,1,0.823,1,1,1,0.6253
7248,1,1,0,0,1,0.376,1,1,1,0.6319
7249,1,1,0,0,1,0.9392,1,1,1,0.3572
7250,1,1,0,0,1,1,1,1,1,0.3526
7251,1,1,0,0,1,1,1,1,1,0.3527
7252,1,1,0,0,1,1,1,1,1,0.3514
7253,1,1,0,0,1,1,1,1,1,0.3520
7254,1,1,0,0,0.988,1,1,1,1,0.3506
7255,1,1,0,0,0.9909,1,1,1,1,0.3531
7256,1,1,0.0007,0.0005,0.9939,1,1,1,1,0.3512
7257,1,1,0.1222,0.0873,1,1,1,1,1,0.2660
7258,1,1,0.3177,0.2269,0.9971,1,1,1,1,0.2078
7259,1,1,0.3856,0.2754,0.9981,1,1,1,1,0.2096
7260,1,1,0.4767,0.3405,0.9939,1,1,1,1,0.2337
7261,1,1,0.5009,0.3578,0.9889,1,1,1,1,0.2272
7262,1,1,0.4656,0.3326,0.9849,1,1,1,1,0.2048
7263,1,1,0.4343,0.3102,0.9583,1,1,1,1,0.2154
7264,1,1,0.2927,0.2091,0.8818,0.9901,1,1,1,0.3484
7265,1,1,0.0581,0.0415,0.8333,0.8778,1,1,1,0.3472
7266,1,1,0,0,0.7261,0.5879,1,1,1,0.3425
7267,1,1,0,0,0.5996,0.6553,1,1,1,0.3418
7268,1,1,0,0,0.4968,0.5767,1,1,1,0.3432
7269,1,1,0,0,0.4264,0.5562,1,1,1,0.3483
7270,1,1,0,0,0.269,0.3528,1,1,1,0.3473
7271,1,1,0,0,0.2033,0.748,1,1,1,0.3382
7272,1,1,0,0,0.1482,0.8699,1,1,1,0.3572
7273,1,1,0,0,0.2145,0.8978,1,1,1,0.3572
7274,1,1,0,0,0.2726,0.5818,1,1,1,0.3526
7275,1,1,0,0,0.2812,0.3207,1,1,1,0.3527
7276,1,1,0,0,0.2963,0.2757,1,1,1,0.3514
7277,1,1,0,0,0.3135,0.3494,1,1,1,0.3520
7278,1,1,0,0,0.2628,0.5019,1,1,1,0.3506
7279,1,1,0,0,0.2193,0.6477,1,1,1,0.3531
7280,1,1,0.0577,0.0412,0.1824,0.4134,1,1,1,0.3512
7281,1,1,0.3424,0.2446,0.1826,0.4612,1,1,1,0.2660
7282,1,1,0.5538,0.3956,0.2069,0.4857,1,1,1,0.2078
7283,1,1,0.6726,0.4804,0.3629,0.3488,1,1,1,0.2096
7284,1,1,0.6482,0.463,0.4392,0.3649,1,1,1,0.2337
7285,1,1,0.5778,0.4127,0.4101,0.3508,1,1,1,0.2272
7286,1,1,0.5051,0.3608,0.5075,0.1776,1,1,1,0.2048
7287,1,1,0.4686,0.3347,0.3272,0.1375,1,1,1,0.2154
7288,1,1,0.3658,0.2613,0.3083,0.1701,1,1,1,0.3484
7289,1,1,0.1441,0.1029,0.1919,0.1005,1,1,1,0.3472
7290,1,1,0,0,0.1886,0.0713,1,1,1,0.3425
7291,1,1,0,0,0.218,0.0925,1,1,1,0.3418
7292,1,1,0,0,0.2075,0.1216,1,1,1,0.3432
7293,1,1,0,0,0.2692,0.3166,1,1,1,0.3483
7294,1,1,0,0,0.2984,0.5147,1,1,1,0.3473
7295,1,1,0,0,0.3079,0.6494,1,1,1,0.3382
7296,1,1,0,0,0.3692,0.3493,1,1,1,0.3572
7297,1,1,0,0,0.4016,0.3134,1,1,1,0.6491
7298,1,1,0,0,0.4093,0.3403,1,1,1,0.6603
7299,1,1,0,0,0.3944,0.2903,1,1,1,0.6660
7300,1,1,0,0,0.3632,0.3048,1,1,1,0.6650
7301,1,1,0,0,0.3737,0.3126,1,1,1,0.6769
7302,1,1,0,0,0.3387,0.3491,1,1,1,0.7208
7303,1,1,0,0,0.329,0.4743,1,1,1,0.7614
7304,1,1,0.0868,0.062,0.3088,0.2457,1,1,1,0.6412
7305,1,1,0.3732,0.2666,0.3024,0.3153,1,1,1,0.4065
7306,1,1,0.5684,0.406,0.3392,0.3226,1,1,1,0.2630
7307,1,1,0.6311,0.4508,0.3755,0.4402,1,1,1,0.2189
7308,1,1,0.6146,0.439,0.4349,0.6057,1,1,1,0.2189
7309,1,1,0.6107,0.4362,0.5287,0.5724,1,1,1,0.2402
7310,1,1,0.476,0.34,0.5685,0.4659,1,1,1,0.2642
7311,1,1,0.4074,0.291,0.5484,0.5849,1,1,1,0.4739
7312,1,1,0.3426,0.2447,0.5643,0.8084,1,1,1,0.6609
7313,1,1,0.0945,0.0675,0.5552,0.6342,1,1,1,0.7323
7314,1,1,0,0,0.4741,0.4617,1,1,1,0.7105
7315,1,1,0,0,0.4243,0.6406,1,1,1,0.7373
7316,1,1,0,0,0.5143,0.4114,1,1,1,0.7028
7317,1,1,0,0,0.5,0.4612,1,1,1,0.6730
7318,1,1,0,0,0.5642,0.8716,1,1,1,0.6380
7319,1,1,0,0,0.6319,0.9024,1,1,1,0.6164
7320,1,1,0,0,0.6048,0.9524,1,1,1,0.6003
7321,1,1,0,0,0.6406,0.9069,1,1,1,0.6491
7322,1,1,0,0,0.6525,1,1,1,1,0.6603
7323,1,1,0,0,0.7068,0.9489,1,1,1,0.6660
7324,1,1,0,0,0.7107,1,1,1,1,0.6650
7325,1,1,0,0,0.5674,1,1,1,1,0.6769
7326,1,1,0,0,0.6102,1,1,1,1,0.7208
7327,1,1,0,0,0.5566,0.9036,1,1,1,0.7614
7328,1,1,0.1296,0.0926,0.4255,0.7348,1,1,1,0.6412
7329,1,1,0.3765,0.2689,0.4946,0.7791,1,1,1,0.4065
7330,1,1,0.5754,0.411,0.5828,0.7739,1,1,1,0.2630
7331,1,1,0.723,0.5164,0.8266,0.9017,1,1,1,0.2189
7332,1,1,0.6927,0.4948,0.8806,0.8131,1,1,1,0.2189
7333,1,1,0.6726,0.4804,0.7922,0.9377,1,1,1,0.2402
7334,1,1,0.635,0.4536,0.813,0.9588,1,1,1,0.2642
7335,1,1,0.5825,0.4161,0.83,0.9,1,1,1,0.4739
7336,1,1,0.4343,0.3102,0.8487,1,1,1,1,0.6609
7337,1,1,0.201,0.1436,0.9119,1,1,1,1,0.7323
7338,1,1,0,0,0.8946,1,1,1,1,0.7105
7339,1,1,0,0,0.9218,1,1,1,1,0.7373
7340,1,1,0,0,0.9637,1,1,1,1,0.7028
7341,1,1,0,0,0.9647,1,1,1,1,0.6730
7342,1,1,0,0,0.9512,1,1,1,1,0.6380
7343,1,1,0,0,0.9418,1,1,1,1,0.6164
7344,1,1,0,0,0.9405,1,1,1,1,0.6003
7345,1,1,0,0,0.949,1,1,1,1,0.5063
7346,1,1,0,0,0.9399,1,1,1,1,0.5098
7347,1,1,0,0,0.9509,1,1,1,1,0.5042
7348,1,1,0,0,0.9345,1,1,1,1,0.5051
7349,1,1,0,0,0.9115,1,1,1,1,0.5748
7350,1,1,0,0,0.8636,1,1,1,1,0.5765
7351,1,1,0,0,0.9475,1,1,1,1,0.5869
7352,1,1,0.0829,0.0592,0.9439,1,1,1,1,0.4136
7353,1,1,0.4039,0.2885,0.964,1,1,1,1,0.2462
7354,1,1,0.622,0.4443,0.9734,1,1,1,1,0.2189
7355,1,1,0.7711,0.5508,0.9789,1,1,1,1,0.2128
7356,1,1,0.6992,0.4994,0.9429,1,1,1,1,0.2189
7357,1,1,0.7116,0.5083,0.9648,1,1,1,1,0.2189
7358,1,1,0.6689,0.4778,0.96,1,1,1,1,0.2189
7359,1,1,0.5989,0.4278,0.8906,1,1,1,1,0.4057
